Cbench started.
  %   cumulative   self              self     total
 time   seconds   seconds    calls  ms/call  ms/call  name
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x00000003285368>.octets
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007fdf7c0f51a0>.wildcards
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7db8e020>.command=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7db8e020>.command
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7da219d0>.binary=
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7da219d0>.binary
  0.00   392.05      0.00       11     0.00     0.00  #<BinData::Struct:0x007fdf7d70c010>.port
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::SendOutPort::Format:0x007fdf7d866aa0>.action_length
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Format:0x007fdf7c59fd68>.body
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Body:0x007fdf7c488998>.actions
  0.00   392.05      0.00       12     0.00     0.83  #<BinData::Struct:0x007fdf7d70c010>.port=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x000000033deed0>.flags=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x00000003388170>.octets=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x0000000333e200>.octets=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x00000003285368>.octets=
  0.00   392.05      0.00        1     0.00    10.00  #<BinData::Struct:0x0000000321ad10>.octets=
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7da71688>.flags
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7da71688>.flags=
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7dca1f20>.xid
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fdf7dd0d0e0>._length
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7dbfb030>.xid
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fdf7dc6edc8>.message_type
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7daf6a40>.xid
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fdf7db158a0>.ofp_version
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fdf7db158a0>.message_type
  0.00   392.05      0.00        5     0.00     0.00  #<BinData::Struct:0x007fdf7daa8b38>.reason
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7db0bad0>.total_len
  0.00   392.05      0.00        6     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x007fdf7dba10a8>.body
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7db0bad0>.raw_data
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7d978970>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7d98c358>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::EtherTypeParser:0x007fdf7da00258>.ether_type
  0.00   392.05      0.00       25     0.00     0.00  #<BinData::Struct:0x007fdf7d6f5bd0>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7d7a5558>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7d7824b8>.octets
  0.00   392.05      0.00        7     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d88ecd0>.ether_type
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7d719148>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d88ecd0>.ip_header_length
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7db0bad0>.in_port
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d88ecd0>.source_mac
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d88ecd0>.destination_mac
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d88ecd0>.ip_type_of_service
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d88ecd0>.ip_protocol
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d88ecd0>.ip_source_address
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d88ecd0>.ip_destination_address
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d88ecd0>.transport_source_port
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d88ecd0>.transport_destination_port
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7d3a17b8>.flags=
  0.00   392.05      0.00       96     0.00     0.10  #<BinData::Struct:0x007fdf7d3a17b8>.flags
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7d2a4bf8>.octets
  0.00   392.05      0.00        3     0.00     3.33  #<BinData::Struct:0x007fdf7d22a038>.octets=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7d22a038>.octets
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7d115bc0>.octets=
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007fdf7d47be90>.wildcards
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7d0a3048>.octets=
  0.00   392.05      0.00       31     0.00     0.00  #<BinData::Struct:0x007fdf7d0a3048>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7db0bad0>.buffer_id
  0.00   392.05      0.00        3     0.00     6.67  #<BinData::Struct:0x007fdf7c7e42e0>.port=
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7c7e42e0>.port
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c6bdc18>.xid=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7c6bdc18>.xid
  0.00   392.05      0.00        8     0.00     1.25  #<BinData::Struct:0x007fdf7c632fa0>.match=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7c632fa0>.match
  0.00   392.05      0.00       79     0.00     0.00  #<BinData::Struct:0x007fdf7c069920>.octets
  0.00   392.05      0.00       72     0.00     0.00  #<BinData::Struct:0x007fdf7c18ead0>.flags
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c149cc8>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c1115d0>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c0a0560>.octets
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007fdf7c31c690>.wildcards
  0.00   392.05      0.00        3     0.00     6.67  #<BinData::Struct:0x007fdf7d345580>.command=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7d345580>.command
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7dce0d88>.binary=
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7dce0d88>.binary
  0.00   392.05      0.00       11     0.00     0.00  #<BinData::Struct:0x007fdf7da23d98>.port
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::SendOutPort::Format:0x007fdf7db627e0>.action_length
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Format:0x007fdf7c76cfd8>.body
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Body:0x007fdf7c663b78>.actions
  0.00   392.05      0.00       12     0.00     0.83  #<BinData::Struct:0x007fdf7da23d98>.port=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c18ead0>.flags=
  0.00   392.05      0.00        1     0.00    10.00  #<BinData::Struct:0x007fdf7c149cc8>.octets=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c1115d0>.octets=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c0a0560>.octets=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c069920>.octets=
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7dda4be8>.flags
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7dda4be8>.flags=
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7dd8d948>.xid
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fdf7de0e6b0>._length
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7dd019e8>.xid
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fdf7dd4d780>.message_type
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7dc625f0>.xid
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fdf7dc817c0>.ofp_version
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fdf7dc817c0>.message_type
  0.00   392.05      0.00        5     0.00     0.00  #<BinData::Struct:0x007fdf7dbc24b0>.reason
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7dc77810>.total_len
  0.00   392.05      0.00        6     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x007fdf7dcaded8>.body
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7dc77810>.raw_data
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7dabcd68>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7dad4508>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::EtherTypeParser:0x007fdf7db0b148>.ether_type
  0.00   392.05      0.00       25     0.00     0.00  #<BinData::Struct:0x007fdf7d80ac78>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7d8b1eb0>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7d886670>.octets
  0.00   392.05      0.00        7     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d985dc8>.ether_type
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7d823868>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d985dc8>.ip_header_length
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7dc77810>.in_port
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d985dc8>.source_mac
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d985dc8>.destination_mac
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d985dc8>.ip_type_of_service
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d985dc8>.ip_protocol
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d985dc8>.ip_source_address
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d985dc8>.ip_destination_address
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d985dc8>.transport_source_port
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d985dc8>.transport_destination_port
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7d486818>.flags=
  0.00   392.05      0.00       96     0.00     0.00  #<BinData::Struct:0x007fdf7d486818>.flags
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7d3f4cd8>.octets=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7d3f4cd8>.octets
  0.00   392.05      0.00        3     0.00     6.67  #<BinData::Struct:0x007fdf7d32ce40>.octets=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7d32ce40>.octets
  0.00   392.05      0.00        3     0.00     6.67  #<BinData::Struct:0x007fdf7d21e1e8>.octets=
  0.00   392.05      0.00       27     0.00     0.00  #<BinData::Struct:0x007fdf7d21e1e8>.octets
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007fdf7d547cc0>.wildcards
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7d109118>.octets=
  0.00   392.05      0.00       31     0.00     0.00  #<BinData::Struct:0x007fdf7d109118>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7dc77810>.buffer_id
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c2a07e8>.port=
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7c2a07e8>.port
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c839dd0>.xid=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7c839dd0>.xid
  0.00   392.05      0.00        8     0.00     0.00  #<BinData::Struct:0x007fdf7c7b4108>.match=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7c7b4108>.match
  0.00   392.05      0.00       79     0.00     0.00  #<BinData::Struct:0x007fdf7c216db8>.octets
  0.00   392.05      0.00       72     0.00     0.00  #<BinData::Struct:0x007fdf7c338138>.flags
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c304400>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c2d49a8>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c25d768>.octets
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007fdf7c4969d0>.wildcards
  0.00   392.05      0.00        3     0.00    13.33  #<BinData::Struct:0x007fdf7dbdb7a8>.command=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7dbdb7a8>.command
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7da3b218>.binary=
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7da3b218>.binary
  0.00   392.05      0.00       11     0.00     0.00  #<BinData::Struct:0x007fdf7dc40180>.port
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::SendOutPort::Format:0x007fdf7ddadd38>.action_length
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Format:0x007fdf7c90fcf0>.body
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Body:0x007fdf7c7e45b0>.actions
  0.00   392.05      0.00       12     0.00     0.00  #<BinData::Struct:0x007fdf7dc40180>.port=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c338138>.flags=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c304400>.octets=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c2d49a8>.octets=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c25d768>.octets=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c216db8>.octets=
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7da874d8>.flags
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7da874d8>.flags=
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7d0f76c0>.xid
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fdf7d195d70>._length
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7ddc0370>.xid
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fdf7d0c4f40>.message_type
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7dd0f520>.xid
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fdf7dd2ff28>.ofp_version
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fdf7dd2ff28>.message_type
  0.00   392.05      0.00        5     0.00     0.00  #<BinData::Struct:0x007fdf7dc9ad88>.reason
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7dd2dc78>.total_len
  0.00   392.05      0.00        6     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x007fdf7dd65150>.body
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7dd2dc78>.raw_data
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7dba2ae8>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7dbc20a0>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::EtherTypeParser:0x007fdf7dc233f0>.ether_type
  0.00   392.05      0.00       25     0.00     0.00  #<BinData::Struct:0x007fdf7d8c6180>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7d9603e8>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7d9486d0>.octets
  0.00   392.05      0.00        7     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7da9d8f0>.ether_type
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7d8fce10>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7da9d8f0>.ip_header_length
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7dd2dc78>.in_port
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7da9d8f0>.source_mac
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7da9d8f0>.destination_mac
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7da9d8f0>.ip_type_of_service
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7da9d8f0>.ip_protocol
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7da9d8f0>.ip_source_address
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7da9d8f0>.ip_destination_address
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7da9d8f0>.transport_source_port
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7da9d8f0>.transport_destination_port
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7d515bd0>.flags=
  0.00   392.05      0.00       96     0.00     0.00  #<BinData::Struct:0x007fdf7d515bd0>.flags
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7d47ba58>.octets=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7d47ba58>.octets
  0.00   392.05      0.00        3     0.00     6.67  #<BinData::Struct:0x007fdf7d40c9f0>.octets=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7d40c9f0>.octets
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7d2a7a60>.octets=
  0.00   392.05      0.00       27     0.00     0.00  #<BinData::Struct:0x007fdf7d2a7a60>.octets
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007fdf7d5e8ee0>.wildcards
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7d181618>.octets=
  0.00   392.05      0.00       31     0.00     0.00  #<BinData::Struct:0x007fdf7d181618>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7dd2dc78>.buffer_id
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7d09fab0>.port=
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7d09fab0>.port
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c878ff8>.xid=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7c878ff8>.xid
  0.00   392.05      0.00        8     0.00     0.00  #<BinData::Struct:0x007fdf7c8eeca8>.match=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7c8eeca8>.match
  0.00   392.05      0.00       79     0.00     0.00  #<BinData::Struct:0x007fdf7c33b0e0>.octets
  0.00   392.05      0.00       72     0.00     0.00  #<BinData::Struct:0x007fdf7c42faf0>.flags
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c3f7830>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c3bfae8>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c36cb40>.octets
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007fdf7c5c1c60>.wildcards
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x000000028c4d88>.command=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x000000028c4d88>.command
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7db2f6d8>.binary=
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7db2f6d8>.binary
  0.00   392.05      0.00       11     0.00     0.91  #<BinData::Struct:0x007fdf7da44188>.port
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::SendOutPort::Format:0x007fdf7dc3a8e8>.action_length
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Format:0x007fdf7d08da18>.body
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Body:0x007fdf7c46c888>.actions
  0.00   392.05      0.00       12     0.00     1.67  #<BinData::Struct:0x007fdf7da44188>.port=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c42faf0>.flags=
  0.00   392.05      0.00        1     0.00    20.00  #<BinData::Struct:0x007fdf7c3f7830>.octets=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c3bfae8>.octets=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c36cb40>.octets=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c33b0e0>.octets=
  0.00   392.05      0.00        3     0.00     3.33  #<BinData::Struct:0x007fdf7dc573f8>.flags
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7dc573f8>.flags=
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7d908760>.xid
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fdf7d99b5b0>._length
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7d775dd0>.xid
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fdf7d8412a0>.message_type
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7d5d1e20>.xid
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fdf7d6312a8>.ofp_version
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fdf7d6312a8>.message_type
  0.00   392.05      0.00        5     0.00     0.00  #<BinData::Struct:0x007fdf7d4f2b30>.reason
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7d6070e8>.total_len
  0.00   392.05      0.00        6     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x007fdf7d6c6678>.body
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7d6070e8>.raw_data
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7d32ebf0>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7d381be8>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::EtherTypeParser:0x007fdf7d44a070>.ether_type
  0.00   392.05      0.00       25     0.00     0.00  #<BinData::Struct:0x007fdf7c706ee0>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c827f18>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c8ef130>.octets
  0.00   392.05      0.00        7     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d117e70>.ether_type
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c779170>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d117e70>.ip_header_length
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7d6070e8>.in_port
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d117e70>.source_mac
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d117e70>.destination_mac
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d117e70>.ip_type_of_service
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d117e70>.ip_protocol
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d117e70>.ip_source_address
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d117e70>.ip_destination_address
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d117e70>.transport_source_port
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d117e70>.transport_destination_port
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x0000000329ac68>.flags=
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c18e1c0>.octets=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7c18e1c0>.octets
