Cbench started.
  %   cumulative   self              self     total
 time   seconds   seconds    calls  ms/call  ms/call  name
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3396c9da0>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339835a90>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd33965fab8>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd33969b220>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3395f5500>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3396199c8>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3396199c8>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd3394b6ce8>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd3396180f0>.total_len
  0.00   405.92      0.00       11     0.00     0.91  #<BinData::Struct:0x007fd3394b6ce8>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3384770f8>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3392326c0>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd3388b8b08>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd338696a28>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3387addd0>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3387ea0c8>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3387ea0c8>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd338722960>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd3387df768>.total_len
  0.00   405.92      0.00       11     0.00     1.82  #<BinData::Struct:0x007fd338722960>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd33815c3a0>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3381f48f8>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd338060cd0>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3380f0c40>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x00000002e2c208>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x00000002eebec8>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x00000002eebec8>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x00000003094568>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x00000002ed9638>.total_len
  0.00   405.92      0.00       11     0.00     5.45  #<BinData::Struct:0x00000003094568>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3397e1210>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339320488>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd339f5ba40>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3392fae40>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339984fe0>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3399c9aa0>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3399c9aa0>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd339582708>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd3399c8100>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd339582708>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339c8c0f8>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339cc7540>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd339c0a328>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339c55cd8>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339b82ef0>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339ba7ae8>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339ba7ae8>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd3399e0318>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd339ba60a8>.total_len
  0.00   405.92      0.00       11     0.00     1.82  #<BinData::Struct:0x007fd3399e0318>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339ef9228>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339f70440>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd339e06780>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339e9a250>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339da6e48>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339dbb9b0>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339dbb9b0>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd339d63620>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd339db9f70>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd339d63620>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3398c7b48>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339903850>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd339860e98>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd33989cb00>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3396c9378>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339811fc8>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339811fc8>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd339682568>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd339810510>.total_len
  0.00   405.92      0.00       11     0.00     0.91  #<BinData::Struct:0x007fd339682568>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339266510>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339289f10>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd33923fde8>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339257740>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3382999e8>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3391e4d80>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3391e4d80>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd3388eb288>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd338881ea0>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd3388eb288>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd33836b1a0>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3383eefc8>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd338254398>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3382f9fc8>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd338135f20>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd338179298>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd338179298>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd33808f1e8>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd33816d308>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd33808f1e8>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3397fab98>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339a25e18>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd339348f00>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd33976c708>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd33935e8a0>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3397e2d68>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3397e2d68>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd339c1fef8>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd3397e1490>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd339c1fef8>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339ea7d60>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3391faf68>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd339e1a488>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339e61658>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339c63b08>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339c8c008>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339c8c008>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd339c10b10>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd339c82760>.total_len
  0.00   405.92      0.00       11     0.00     0.91  #<BinData::Struct:0x007fd339c10b10>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3394c34c0>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339522740>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd339f79b58>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3393b0a10>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339eba870>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339ef34e0>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339ef34e0>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd339e07248>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd339ef1a50>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd339e07248>.reason=
  0.00   405.92      0.00        2     0.00     5.00  #<Pio::OpenFlowHeaderParser:0x007fd339ab42d0>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd33992f1d0>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339a022d8>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd33989f440>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3398b7f68>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3398b7f68>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd339857be0>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd3398b6550>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd339857be0>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3393b9610>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3393f1100>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd33928bd88>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd33931af10>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339258410>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339260ed0>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339260ed0>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd33923d200>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd33925f530>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd33923d200>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3384f37c0>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd338575cc0>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd3383ef248>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd338492f38>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3382ef8c0>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd338335a00>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd338335a00>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd33822c3e8>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd338326078>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd33822c3e8>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x000000022c5e28>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x00000002761658>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd339a1baf8>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3392b2ac8>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339761038>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3397c96d8>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3397c96d8>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd3393221c0>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd33976fdb8>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd3393221c0>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339784628>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339c4bb48>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd3391d6f78>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339576020>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339e4c438>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339e6cd00>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339e6cd00>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd339cc5b28>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd339e631b0>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd339cc5b28>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3395963e8>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3396d5880>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd3395049e8>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339553cf0>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339399d88>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3393b21f8>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3393b21f8>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd339f330b8>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd3393b08a8>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd339f330b8>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339afab18>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339b35f60>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd339aa0a28>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339ad8158>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3399a9a70>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339a01ea0>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339a01ea0>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd3398eaa08>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd339a00618>.total_len
  0.00   405.92      0.00       11     0.00     1.82  #<BinData::Struct:0x007fd3398eaa08>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339435aa8>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339471120>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd3393cfa50>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339407310>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3392c49f8>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339318f30>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339318f30>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd3392713c0>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd3392ef608>.total_len
  0.00   405.92      0.00       11     0.00     0.91  #<BinData::Struct:0x007fd3392713c0>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3385fcea0>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd338670da0>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd338527200>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3385a4a48>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd338425aa0>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3384804c8>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3384804c8>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd338380e38>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd33845d0b8>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd338380e38>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x00000002ea8ec0>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x00000002f4aec8>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x000000025fa350>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x00000002e34e58>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339a505f0>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339eacdd8>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339eacdd8>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd3397f9860>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd339a6b530>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd3397f9860>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3391eb040>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339212b68>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd3397b07f0>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339ca4068>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3391f9dc0>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd33921a5c0>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd33921a5c0>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd339e7ae78>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd339218db0>.total_len
  0.00   405.92      0.00       11     0.00     0.91  #<BinData::Struct:0x007fd339e7ae78>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd33970eae0>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd33978e880>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd3395ac648>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3396d7f68>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339505a50>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd33952a648>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd33952a648>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd3394a2ab8>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd339528c58>.total_len
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339b61200>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339ce4820>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd339afb158>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339b36a78>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339a97e78>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339ab4780>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339ab4780>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd339a30818>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd339aaed58>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd339a30818>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3394969e8>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3395de198>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd339434540>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339470040>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3393ccdc8>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3393e5a30>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3393e5a30>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd339319c00>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd3393e40e0>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd339319c00>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3386e8008>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd338753948>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd3385e54a8>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd33865b298>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd33850edb8>.xid
